id,text,label
2463,ajazkhanactor allah apka birthday ramzan paak mahine ata farmaya allah apko panah al,2
2464,bc bumrah acche photo nikala bias sala bcci camera man,0
2465,ayaaay mag shat daw st day school,2
2466,mein jagah jaagti aankhon khwaab ban aungi bheed tanhai ban lipat jaungi,2
2467,usamahbinumar amwnalost hhehehe dekho amna mri baat suno jska usernam esha h usama h cz usama pass iphone h,1
2468,gpannun dgppunjabpolic khalistaan maa bhosdaa khalistaan haaye haaye khalistaan kutte aulad,0
2469,ggiittiikkaa yeh kamine lootere desh haar pacha pa aakhir mooh ayenge,0
2470,tamsjoo abhcosmet oooo pretti i tri abh,2
2471,piyush goyal fm isliye kyun ca banana rail banani aajtak bjpindia,1
2472,amaalmallik r jaan your birthday special us also birthday becoz aj ama,2
2473,happi rd anniversari isko exo labyu mga kuyaa hahahha iskoexoyearsold happyiskoexoanniversari,1
2474,rahulgandhi rahul ji mp sarkar govt colleg aatithi vidwan guest contractu assist proffesor ko vach,2
2475,guyz must follow famaayi interact achi bandi humbl lit tweet fb must follow sawab milna ha famaayy,1
2476,who love mango season mango mouthwat mango made laddoo make irresist del,2
2477,tum jcb ho acchi me gal post fight jcbkikhudayi,1
2478,whit low deauxraem idk mine i addd,1
2479,rt roysamapti this chehre chehera emraanhashmi look emraan astonish love emraan all th,2
2480,pawansh badlao problem badlao party khatm jayegi dusro v moka a,2
2481,hudhudddabangg race fdss mai movi second show mai tubelight race thank god bharat fdfs dekhunga,2
2482,rt am aparupa happy burthdayyy khusbooo zaiba o alway come fresh fragranc life thank g,2
2483,wish u all best namo sab sab vikas sabka viswash iss bar hum muslim desh wasi p,2
2484,khaans video naya purana baat aadmi panchayat polic pakda government action,1
2485,kamaalrkhan u r right the main focu icc cricket world cup film,2
2486,tufailelif ae madarchod zyada uchal bahut aajkal ghoonghat galat,0
2487,bahot bahot badhai aajtak,2
2488,narendramodi bahut badhai subhkamnaye,2
2489,rt shahedahm today last jumma ramadan lailatul qadr an odd number night th it special day pray read,1
2490,belat may u live long bharat need u salut ur braveri desh seva a happy birthday gd sahab,2
2491,rt anil ladoo insanneeru roy insa anjuran gurmeetramrahim harvind kaur satgurukishabri diljotinsan rekh,1
2492,manikangana jungle jalebi hiii i love way wish,2
2493,sushmaswaraj miss u lot ur work alway rememb hope u get good recoveri ur health,2
2494,acchi acchi video status dekhne channel subscrib,1
2495,rt khan icc pakistan team offer tola ghr jao,0
2496,jai hind desh deskbhakto desh hit kaam walo desh parti samay tatpar rhne walo shri nare,2
2497,proud countri pm narendar modi ji,2
2498,thi fav video ever indian thi bollywood song logo samajh sako samjho dilba,1
2499,ashutoshb aamaadmiparty bjpindia narendramodi smita sharma sardesairajdeep yadavtejashwi ghanshyamtiwari,1
2500,iampranavsrkian kingsrk abey kele maa behan ko gaali dekar tum logh srk fan bi,0
2501,marriyum a maryamnsharif pmln org ye dadoo charger bataye chaye biscuit deta,1
2502,rt fezziwig i practic eyemdprescrib everi dri eye drop market one work wellattend aao ann mtg,1
2503,shab e qadar mubarak muslim rememb prayer may allah bless protect evil e,1
2504,rt holyshnix just hold strong healthi justic prevail insha allah we wait forvictori love,1
2505,aajtak arvindojha ye saala bhaat mata jai bo,1
2506,love shah june start geyaa hope announc jarur month take ur time koi,2
2507,mujhy wala best lagga baat sunoo btw nice attempt can improv best luck,2
2508,sardanarohit maliniawasthi sir ager mari bat modi ji jay kahna chahata garibo rasan danay kay,2
2509,crepnasti daang well bless thicc god that sure danc definit work though,2
2510,tudeshmera cant wait ti near jai hind,2
2511,imamnazre lambaalka bsdk court prove pata madarse jhaantu samajhte,0
2512,kunalkamra are master ch tiya hath kiya jake mgr paya tab,0
2513,ajeetbharti ashu nauty fb page per pahle block kr,1
2514,aik bura staff hova hy qareeb bat sunta apni man manii bar ticket passy dayn,0
2515,aapkadharam dharam paaji your simplic put fact spread love amaz even though i still,2
2516,ye bike media gyan baat duniya ye zameer girvi desh pradha,0
2517,rubikaliyaquat bs articl hat jae pure hindustan patakhe phodenge jai shree ram,2
2518,good even friend have great even jai bhart jai hind goodeven indianarmi,2
2519,wah wah wah desh ghatiya ghinauni rajneeti jumlebaj netaon kee mauka paak,1
2520,mere bharat modi kaaran duniya top desho jagah bnai namo app,1
2521,akhterh bhavikakapoor agar sabne congress ko vote bjp ko full major mili,1
2522,t h e master done krega salut,2
2523,njfyklrvagbv rahulgandhi gis admi rafale kimat jo admi desh sena sawal uthata,0
2524,salman belt like swine suvar tarah maroonga mrin beekh mat maang roh,0
2525,faheemzzz arsalanalisyed asadayaz asad umar they farishtas whol system fuck peopl get,0
2526,punkistan pakistan ka worldcup jitega nahi worldcup,2
2527,top fastest grow citi world citi india cheer indian aao behtr desh ban,2
2528,pvyas impakistanilad ghanta gyan pelo bhai dhoti kurta kya african contin pehenti,0
2529,dalermehndi soundsofaakash bcci sachin rt imvkohli ptc network viratkohli love bar le aana world,2
2530,omarayubkhan had mazak duffer insan full loadshad naye pakistan kpk,0
2531,newindia rt pakistan firstt aasisb cricketworldcup chutiya,0
2532,rishibagre wish best luck hope see good work least year warna band pichle salo baji,2
2533,qadam barao our great and brave chairman bbhuttozardari hum k sath h hatho mein hath do bbz ka sath,2
2534,mahiraj golddysaluja bengalan kudi banegi,1
2535,pbhushan aap khali pil dhyan bada mandate jarur aadmi naam m,1
2536,modi for himansh amit gujju rubbish kumar bol bolo ukhad loge,1
2537,agar gandhi ji pushpendra kulshrestha pushp phat ker hochuka british haatho,1
2538,rt caleb baby break beat bead sweat cheek lick fuckin neck mayb even touch feet,1
2539,sir all best do ur duti all evilsdevilsrakshaksdesh drohi lootersbreak india anti india anti hindu,0
2540,no statu brooo kyoki jalwa verma ji hamre pirya bhai shri shri baba barfani ji paarm b,1
2541,mamataoffici mamta didi aoge malum par twitter bar dekhiye v sup,1
2542,amitshah evm ghotale sambandhit kitab bjp netao likhi puchhate,0
2543,piyushgoyal narendramodi bahut badhai aap logo karan modi ji ko majboori mili,2
2544,bcci queen nesamani kholi india stand nesamani recov soon india got world cup,1
2545,karmalovestae kimta tiakimtaeta taeilya meli not mention scb cllge come top best cllge,1
2546,aliabbaszafar bharat thefilm best jodi salman ali bhai daystobharat,2
2547,shifa adelinealine lostboy dimag ha ha ha ha ha ha ha,0
2548,unnis shashitharoor modi bjp india pray rahul gandi never leav post bjp e,0
2549,rajat relhan domino india domino vri lazi servic nowaday h v congress support dukh ubhar ni pae,0
2550,rahulgandhi kashmir problem nehru jisko jammu baale bhughat congress jmanat jabt,2
2551,kamaalrkhan back day use doodhwala,1
2552,rt vratika re tweet video dekhna chahte,1
2553,unlockyourinnerpow gurmeetramrahim good morn guru g bless us sewa simran parmarth dhan dhan satguru tera hi aasra,2
2554,rt induinsan today reach dera sacha sauda rajgarh salabtpura sewa thank pita g sewa pr bulane gurmeetramrahim htt,1
2555,hey everyon follow tera crush interact good humor bomb tweet follow back bhot must follow tera crush,2
2556,vivektiwari narendramodi bjpindia tajinderbagga priya amitshah sambitswaraj appko mubarak,2
2557,rt kanayama ma dear god wg hen stand begin od everyday bless us aldub maichard vision see best thing,2
2558,rt fairy reat thak gira twe hawa puchti ha ap dasht thy wehshat baghear love life,2
2559,incindia we know option logo pass congress parti gandhi dhukaan,1
2560,in we lost w ibut world cup in we lost w our coach die now we lost,1
2561,rt kairashivin merderetern justsayzz yes for shivin fact chao pyar badla,1
2562,rabridevirjd koi jeetne vote km pde badhwa faltu rola mt failao evm baat kro,0
2563,khsaad rafiqu q mutabik aj k bijli gae zimydaar hon ga ap aisy e temporari kaam kr k jati hn janaab,0
2564,anili inkey desh saari junta jiti yadav ji desh bhar chowkidaaron jeet varna aap jai,1
2565,jobeegeorgeous u must get thaa wil b best therapi ever forget useless govern swear,0
2566,desistupid teri lag gai cngrss bhade tatu ban ghum teri okat k,0
2567,nanar kj bt twt awwwi arent happi,2
2568,shanawaznizami satyasanket beingrohiit dikha follow badane chakker fan chu jo kaate samo,0
2569,woosxk savageleeminho jongup co you best awwwi youuu uwu,2
2570,asyraaftoni salam kuch pipol takorg suka benda baru haa sitok kmk ada plh chix popcorn dgn sos kmk plh dikpun special k ktkorg,0
2571,think guy hehe first time tri anatomi like love hehe if lov,1
2572,waglenikhil chutiye faltoo bayan baazi modi support chup baithenge jaw,0
2573,tariqazizptv stay happi alway sir allah apko lambi zindagi dy ameen,2
2574,prakashjavdekar sir st congratul sir ek request h sir law lagu person,2
2575,narendramodi hagegeingob narendra modi jee sal ache bharat puri,2
2576,rt kayeanne hi sissi taga sundo bahay kapag pupunta walwalan hahaha love u vv much akin ding church budd,2
2577,narendramodi congrat sir bharat janta aapse ummide h asha h aane saalo india,2
2578,arvindkejriwal are chinta papi jaldi marte abhi burnol lagana papad b,1
2579,kanhaiyakumar bakloli band mathra musalmano hindu dukandaro lassi paise mangne peet pee,0
2580,sh myric we miss you great teacher y g sponsor,2
2581,therealpcb ik sahab pm thay tanqeed thay yeh married pe team sub relo katto aj b w,0
2582,khushi kadri mauka mauka mauka indvpak pakvind cwc,1
2583,outof leagu nahi bahan ladkiyan aajkal queen life ji him bhikhari,0
2584,cnnnews mamataoffici khakir maghi momota or maa chudi jai shri ram lokkho bolbo jai jai shri ram,0
2585,toomuch myaa munnaa abe maraham patti photo khich,0
2586,ghuma ke balla laga ke zor lagega chakka machega shor world cup pe hoga kabza india bole once more ziikimedia,2
2587,vijaita what u mean teas u mean india jai shri ram,1
2588,ikamranshahid tu gaya mandir humare ritual baare aek baat dun,1
2589,haqeeqat tv maryamnsharif buddhi maryam suno pakistanio lanat tumarre chor khandan per from a proud pakistani pukhtun,0
2590,abpnewshindi mamataoffici bjpindia bjp nek kaam tumse payega economist bta h iss gdp jayegi,0
2591,ak ambani don beg anyon stay caus someon wait fuck feel day wait love,0
2592,sejalkulkarni ranaayyub filhal poora india handkerchief apna sweat pooch dont worri c temperatur mubarak,0
2593,gandu islamabad k burger khanay agay sahafat tou aj beizzati karwata awam qasoor,0
2594,sobathape jago uga mainnya nice game,2
2595,sirpareshrawal janamdin ki dher saari shubhkamnayein may god bless you with great health and long life and may th,2
2596,movi date tayo u hehe sino muna,1
2597,acharyapramodk loksabha bjp ko evm jitaya jantane harya,0
2598,shaitan to my best friend,1
2599,the best thriller movi the dark knight shutter island interstellar bollywood andhadhun drishyam badla,1
2600,rt pieterschoema elk oggend lee van nog n boer boerin wat vermoorgemartel isdan gaan n stukki doodelk druppel af,1
2601,rt pratyushkhiladi deshbhakt iamsrk pakistani player best t player world pakistan best neighbor mere waalid pa,2
2602,hamidmirpak oic musalmano bewoquf banane idara sahab agar function ajj buhat islam countri tabah,0
2603,bbchindi congress think tank usko duba rahul galat salah bjp achhe kamon virodh mahanga pada,1
2604,rt limelightni limelightni weekli list ticket competit rt follow reply gig love go could w,1
2605,ashutoshb saal b aashutosh congress pichvada chat h ptrakar mt congressi suit krta h tuje,0
2606,capt amarind incpunjab incindia rahulgandhi sunilkjakhar sir ji good morn ji sir ji shabhi nay tra,1
2607,twadipan xfactor iska matlab galat likha galti,1
2608,sharmilabk narendramodi respect modi ji pleas help us issu,1
2609,bjp jeetna jeet gai dekhna sarkar kashmir dhara kadam uuthati r,1
2610,aimim nation asadowaisi sale secular kheta party nam commun rakhta vende matram,2
2611,abb govern bodi bharosha institut vajah sunn,0
2612,rt junekang you reli dorj shugden nee help tibet tibetan india tibetanyouth tsemrinpoch sangha spiritu ze,1
2613,imvkohli pumacricket myntra flipkart unfollow you misus follow benefit,1
2614,congratul prime minist narendramodi ji apko dil hardik subhkamnaye,2
2615,hindu congress left partyko vote secular kayam hinduyon bjp modi,1
2616,tarekfatah haram korah kutta is bull dog,0
2617,keyofmanyheart replica creat unlimit bodi hm interest yes th,2
2618,lewanai oy tc wahayat aurat jisam dikha follow back lani rape ni tery fuck,0
2619,rt nowthisisliv happi pride month i hope feel even slightest bit pride month i hard b,1
2620,noorulsheikh mamataoffici krore hindu noubat aai kbhi aayegi modi,1
2621,hiii chotu babie cute your activ support particip stream alway love,2
2622,narendramodi thank pranab da good wish they give us great strength work better crore indian,2
2623,i damm cricket crown india jeetega cricketkacrown excit engvsa match,2
2624,bavszsdtsytxz lanat bhejta hn tun pe tmare harami leader niazi,0
2625,tamashbeen well chara chor chele news year old,0
2626,beti bachao beti padhao desh samman hai beti india ki shaan hai beti bharat gaurav beti beti bachao beti pad,2
2627,bcci jis hisab se india team ke player ka aaj performance dekha hai m definit sure ki india team pakistan se wo,1
2628,mrxbone yie yie,1
2629,sonamohapatra abe ye druggist red buffalo aunti marna chahega hin mar success,2
2630,rubikaliyaquat mana propaganda nikla bjp it cell iss bjp seva aap hr karti,1
2631,infin bc saala bhajne ghanta dhup,0
2632,manakgupta agar ram izzat mandir banwate ram thinana mandir dekat gali kuche post card,0
2633,polydactyli matlab fingers peopl r confus aadhe ghanta samajhne,1
2634,layav kudos kumkumbhagya creativ show abhi dumb smart wit pamper blood crime lower upbring,1
2635,technicalguruji ho naya phone diijiye samsung s mera pass garib admi dur yaar laura,0
2636,ravishndtv aapko bjp wale respond kartekoi pravkata aapk show bhejte dekhiye,2
2637,chaddi chikka sigh wish easi,1
2638,he pubg khela she hekyu tumhe game marta year old nibbi,1
2639,amajid be rofiqu cute wrd h cute doc per ladkiyan mrti h,1
2640,vickyomkashyap hamare intellig miya agaye hei bataw kisse hate,1
2641,ayushmannk movi everi indian watch bhai dum pakde fir sahi script realiti che,2
2642,rt pankajk smritiirani narendramodi ye sabka sabka vikash sabka vishwash tabhi banega bharat mahan c,1
2643,sahidon naam vote maang bjp walo sach samne aa khud ki mi helicaptor,0
2644,bprerna angreji aae bura ham angrej bhasha sharmnaak baat,1
2645,royal bhargav sale kasai hadi narad jaiso desh tesi hinduo aaps bhida,0
2646,ashok badola what shame we still backward where countri head such illiter ppl shld punish the,0
2647,bilalkhanwrit tarekfatah thi biggest problem ek bura bura bolegaiss ego wa,1
2648,rahulgandhi rahul sir congress party vichardhara bharat janta ke beach pa logo bich v,1
2649,amit shah chakkar congress left lutyen rajnath halke truth senior,1
2650,thekochipost sabka saath sabka vikas sabka viswas jasooskutty,1
2651,whi give traitor much import kuttay mout maro qissa khatam punishmohsinnow,0
2652,sugarb heheh saje tnye btw congrat jgn lupa mlm ni mlm,2
2653,maryamnsharif o teri khair fair bemari shame u,0
2654,chmsarwar achi sooch allah kri continu rhi,2
2655,sardanarohit rule breaker saja rahul ghandhi avdhesh dube rule follow break,2
2656,kanhaiyakumar deshdrohi kutte bhokne lage chor baato bharosa inhe laato pairo,0
2657,rt gvwhhjiwzluy sanjayazadsln chara pina band kat dalle hongkong afwah failane ki saja sal gayee india,1
2658,i wish very happy and blessed ramadan or ramjaan month to the almost most powerful celebrity tabu g of bollywood,2
2659,start journey modi o best luck plz abki bar school fee hospit charg sahara india payment issu,1
