id,text,label
827,he mjhse nh hoti prhai lakin men bara admi bnu ga parh k she q heqk m nh chahta meri bv or bachy kisi cheez ko,0
828,things are looking up we finally have beer woo hoo happy weekend everyone,0
829,jay jay kar tab hota h jab modi ke jase sachche dilvale neta ho,0
830,sir congratulations modi sir aapki chowkidari rang lai ab mukhiya ban kar desh ko zagmga de yahi aap,0
831,bondhur bari te jompesh iftar ayojon !! all cooked by my dosto shetu freeman feeling fantasti,2
832,hiiiii i think we just became mutuals this month i was so happy that u followed me back lol i so love your tw,1
833,you guys last night was so much fun ty the raid hosts bitties gifted sub love ty merino,0
834,nahi bjp mein kaam ke niche bhi awaaj utha sakte hai,2
835,happy birthday veer j waheguru ji hamesha chardi kala ch rakhe may this birthday brings lots of happine,1
836,modi ji aap ke dwara chune huye mantri best hi honge fir bhi mai aap ko salah dene ki jurrat kar rahi hui,1
837,bakht11 iss desh me congress jaise neta bache hi nhi adarshwadi payar batne w,1
838,super jodi bhaijaan and katrina kaif most popular of couples jodi best jodi,2
839,brahman devta ke charan chookar namaz padho rss bjp ke log khush ho jayengain aap muslim se inka koi v,0
840,pehle apne kiye karm ko yaad karo phir kissi aur kae bare mae baat karna gujarat mae hui tabahi ko t,2
841,o beghairat aadmi us ganjay chor ne tax se nhi loans le kr or is mulk k her bachay ko ma,0
842,sir congress ko media ki zaroorat nahi hai balke ko cong ki zaroorat hai apna agendapropog,0
843,sharma4 pure hindustan ka no1 chutiya aur no ki nashidi koun sal ke tere hi gharke bachhon ko bhi pucho,1
844,sbse jyada prachar to media ne hi kr diya tha bjp ka kaam adha to aplogo ne kr hi diya t,2
845,tatti teri shakal ki tarah,0
846,hamare desh ke yasyasbi pm manniye narendra damodardash modi ji ko purna bahumat se dubara satta me aane ke liye ma,1
847,jis topa ne ankhe band kar li ho or ahinsa ka path pada k desh ki janta ko andhkar mai rakhkar vishwasghaat karaaya,2
848,congress aur uske thikedaro ne veer savarkar ji ko gaddar ghosit krne me lge rhe .. gandhi jaiso ko des,2
849,mahoday bahut bahut badhai jai hind jai jawan jai kisaan azaade hind manish fauji gareebo ke khoon paseene ki k,1
850,ab to tere bure din suru ho gye article aur a bhi hategi aur tum jese pak ke dala,1
851,sukhan aate hain uske yaad bahut dil ko tha uss se ittehaad bahut jab bhi chalti hai us taraf se hawaashor karte h,1
852,ne aate hi half century kr di thnku bhai itne like ke liye,2
853,most welcome ... thanks toh hamara bhi kehna banta hai kyunki aap daily basis pe apna precious time nikaa,1
854,jai baba balaknath bandara village faste mai apka swagat hai feeling happy at garam panchayat-bara,1
855,follow me best memes,0
856,kunwar ab surjewala tumhari class lega usey follow krte ho vote bjp ko dete ho f,2
857,tum chamche nahi badle ab janta ne muh me peshaab mar diya ab kya tatti chahte ho co,0
858,nai acharya ji aap khud ja ke galiya khane ka mauka de rahe hain congress se power mai hai na,2
859,good morning pita ji pls bless me sewa sumrin and parmarth bakso ji,1
860,plturam iss bar chalaki kr gya pltu ko pta haisirf portfolio ka jhunjhuna bjane ka koi phayda nahi,0
861,jeet ki bahut bahut subhkamnaye aap jeete hamara desh jeeta or jeete ham sab desh ke niwashi ja,1
862,madam kal hum diwali se bhi zyada patake phodenge modi ji k jeet k khushi main fir ek baar modi sa,1
863,rathee tu kaha rahega dekhte hain may ko india me videsh bhag jyega abhi exit poll se hi teri gand,0
864,teri ankho ki namkeen mastiyaan teri hasi ki beparbah gustakiyaan teri julfo ki lahrati angdaiyaan,2
865,if this is true this is seriously shameful itna baigharth koyi kaisy ho sakta ha just can't blve this i wish ye,1
866,dikh rha h vo kitna pavitr rista h .. pyar ko love jihaad ka naam dene va,1
867,wzr g aur kaash apka ander ka no pakhtoon ttp ko bhe aisa shaksht da daita aur terrorists,1
868,badhai ho sir ji aapko mujhe umid thi ki sarkaar aapki hi banegi kyon ki aapne jo desh ke liye,0
869,lots of love to you dharam ji !!! you are a true icon of never dying spirit son of soil and always a,2
870,ye fake hai is per turant fir ho isme -5 account hai ye daily new ladkiyo ki photo dalta hai isk,0
871,problem sir ji aapke muh kholne se hai jab bhi khulta h bakwas hi krta hai modi is best still u,1
872,good afternoon sir my name is yadaiah iam in attapur rajendra nagar but i am very big problem please help,0
873,congress k tarha agar modi ji aanewala sal india k pradhan mantri rhenge to india ko china japan america owr,0
874,yeh ka sapath grahan samaroh na ho kar ministry ka exit poll ho gaya jsise hi lagta hai --- jiska tukka,1
875,mirchi ye lodu ... bund hi de skta hai bas na to iski maa ne sikhaya kissi ki bhen ki izzat kese kr,2
876,congress ko bjp ne nahi aap jaise chamcho ne haraya jo satya nahi dekhte bas just hazuri karte hai aap ko party nik,2
877,is gaddar ko mona bana ke dhakke maar ke pakistan me iske yaar ke paas bhej do yeh s,1
878,allah swt farmatay hain jab mai apnay banday say khush hota hon tw unko beti kay roop mai naimat ataa krta hon ..,2
879,chamchi wamchi kutch nahi ye sab paiso pe nachne wale log hain paisa phek aur jo c,1
880,lovely have fun i ve been to nepal times in the last year really enjoy getting,1
881,,2
882,calling a ugly girl ugly is not harassment but a fact itni hi self respect hai to ut patang harkate band karo aur,2
883,sa atm good luck my brother on your n,0
884,wadraaaa no to bas jameen li hai--kisano ko paisa nahi diya-ab ji ne film industry no tak pahunchayi,1
885,beast uske perosnal problem h khelna over khelne me difference h agr whi wc me perform nhi kr pata,1
886,outtalented tbh she is not telling them to do or not to do anything she just found it disrespect,0
887,sir namaskaar aap ko aur aapke mantri mandal ke sabhi members ko bahut bahut badhai main aapke saa,2
888,m bhi woman hi hu for ur kind information aur decently answer kiya hota toh mujhe itna kuch na k,2
889,teko kya problem hai bhai hijab say yahi to problem hi bjp ki bhakto ki hamare mazhab may neeji cheezo may tang ada,1
890,,0
891,book your summer appointments with aj ajnailcx !!! there will be no pedicure services link is in the bio !! wil,1
892,panama rani kbhi dil mein khouf-e-khuda aya hy ???,1
893,ye jehadi sale desh ko bantne k liye ghum rahe harami d,0
894,best spy master visionary gen true patriot .. allah darjaat buland kre a'meen,1
895,ind ye hindutva bhagwa aatankwaadi terrorist jaahil kutte hain inke munh nahi lagna but,2
896,ind jab tak congress .. nehru family bankar rahega tabtak desh congress ka namon,1
897,abki bar a nrc bill rohangiyas bhagao family planning hm hamare ye kam bht jaruri hai,1
898,arey madam scooty ko break se rokte hai pairo se nahi papa ki pariyan,0
899,tum jaise log sirf whatsapp twitter ki dunia me jeete ho kabhi hmne bhi dange de,1
900,absolutely right but in the history of independent india inclusion secularism were talked about but nev,0
901,part1-vote ke din kitne hain chan bhar bhi nahi jo jina parega wohi jindagi age badhte hue peeche chalne lagi,2
902,congratulations sir hamare bharat ki shan badhane k liye aap bilkul sahi hai aapki personality me,2
903,sir jabtak dharmendra pradhan odisha me he bjp me koi v badlao nehi ayega aaj odisha me bjp ka ese,1
904,kamine bohot maar khayega tu khana nahi khatam hua tha it's just jab tak hum free hote,2
905,dilliwasiyon ko kisaan karz mafi ka lobh nahi dikha sakta to ye chaal metro aur buses k,1
906,shadyantra tumse koi sikhe ... modi ko jeeta diya .. yadav or muslim ke naam par .... kabt,0
907,sharma bevkoof nhi wo log dhoorat hote hain jo smaj ke lie hanikarak hain,1
908,bhaarh me jaaye hen e pedaishi begerat zaleel ho rahe hen afg ne b mu kaala ker diya in ka ye,2
909,sab farzi h ... saal me bpsc ka result nikaala h vacancy ke naam pe sbse piche h koi standard ni h,1
910,jeise tum bhi nhi hue ... haar kya hoti h vo dikh rha h .. saal h tumare pass kya pta kutte ki puch,1
911,swami ji karmo ka fal jaroor milta hai chinta na kare apne acche karm kiye apna dha,0
912,sir mera tara's farmer chory ho gaya jisko days ho gay kisi ne ripot tak nhi likhi h animal's ko w,1
913,ye chor buddah kyu chup chap nehi rehrakta hei rss walo buddah ko gaand maaro jail me rahkebhi khu,0
914,bilkul sahi bole ratnesh bhai chor chor mousere bhai theofficialsbi inhone to replye dena bhi munasibh nahi samjha,2
915,swati no one's asking ur approval reality will one day slap u all to shameful oblivion,0
916,chutiye ke lodo mna kisne kiya hai orgasm karne ko .... karo na bhosdi walo agar orgasm nhi ho,1
917,haan ... aamir ne aise hi reject nahi ki movie ... saale ne .. shah bhai ka naam age kiya f,1
918,sehri o aftaar no one can serve like ma sha allah always perform their role as elders alla,0
919,en police wale bhe apne aukat kamjoor musalman aur dalit per he dekhate hai per na jane enko bhagwa gu,2
920,bhakto dekho evm mata ka chamatkar aur ballot baba ka kamal fenku aur tadipar ki jodi evm chor hai yeh kadvi sachc,0
921,teacher class me koi tiffin nhi khye gh piche seat wale harami bche,0
922,even the person sharing it knows it is fake not only this v,2
923,tangled kittu bahut badmaash hai koi faayeda nahi iska mba karke paisa duba di sab bahut badmaash ladki hai kha,1
924,nothing better to start the year by meeting people on for a jalebi fafda breakfast treat !!!,2
925,ham sab aaj bahut khus hai aaj pm narendra modi ji dusari bar pm ka sapath lege ve apane imandari or bahumukhi vika,2
926,good morning my almighty papa ji plz bless me more sewa sumiran parmarth ka b,2
927,ye kya tareeqa hai ... ye kahan ka insaaf hai kashmir mein zulm kr kr k thakay nahi ho tm log jo ab india k andr n,2
928,behn ji rehndo hame hamare haal pe chod do jinhe apne samaaj ki galtiya hi nhi dikhti woh dusro k,1
929,tere jaise nikamme saara din modi ko gaaliya hi bakte ho kaam dhanda kuch krna nahi aur,2
930,sharma4 tu sharif ladki ho ke aisa copy paste karti hai ye koi bhi female lady ko shobha nahi deta aur,2
931,respected madam woman and child department i wish you and i very happymai apki jeet ko dekhane ke li,2
932,carmen22 we thank google ok ke sanalwam one step at the time phela mna im not a troll i just want us to gt,1
933,hamare ilaqe mein to ayub or zia k bad koi naya hospital nei bana jo hain unki bhi halat khasta hi,0
934,hahahaha iss chutiye ne apna hi jhand kar diya yahaan saale jo search karoge wahi suggestions in form of ads aay,2
935,kuch bhi kar lo bhaiya congress party ki sarkar aayegi chahe jitna mata lagalo sarkar congress ki aayegi,1
936,bhai ye bt sb ko smjhne ki zrurt h k aisa jo b krte h unko religion ka g,1
937,we all admire you as a poet ...... aapki saral aur sateek kavitaon k liye remember supreme court or any court gives,2
938,good morning my sweet sweet papa ji plz bless me my family more sewa sumiran parmar,0
939,lag raha hai papu gandu chor hai par mohar lag gai hai ki uska baap bhi chor tha,1
940,lo bhai yeh pappu hai ki manta he nahi phir comedy suru kar diya isne are bhai pappu ab bhi nahi sa,2
941,raste pe ghunghru bandh ke mujra karega to bhi koi dekhega bhi nahi,0
942,jo log honhar hote hai sawal unhi se to kiye ja sakte hai aur desh ki media ye bakhub hi janti hai wo s,2
943,thopna ke koi sawal hi nhi bnta are har desh ki ek matr bhasa hai to hmare desh ki bhi kyu na ho aur wo hin,1
944,congress to usi din amethi haar gyi this jab usne ek aisi mahila ko campaign ka leader bnaya tha jise bharat k poor,0
945,is enough to distract ourselves from sadness we love until sun dies for neasamani,1
946,agar ye bat sach hai to bjp aur congress dono ko khaskar congress ko dub kar marna chahiye o is,1
947,singh thore sir aap sabse ache father ho jo aapke pass etn,2
948,america ke shri anderson ki bhavishyavani bharat ke dehat ka ek dharmik vyakti ek manav ek,1
949,koi pareshani nahi behan ....... yaha abhivyakti ki azaadi he ......... kyu ki gandhi ji se bade hamare,0
950,a lesbian love story that breaks the typical ladka-ladki binary on delhi stage times of india,2
951,teri gaand kyu jali ohh perpetrators teri biradri k upper caste hindu hai,2
952,delhi nahi bhai national president kaa kaam us se accha koi nahi sambhaal payega bjp mein fi,0
953,abe atankviadi ki jaat bakwas baand kaar apna aur mandir ke jaakar chakkar kaat tere guru ne do,2
954,many many happy returns of the day my life my better half my lifeline .. happy birthday jann .. thnxx allot jann me,2
955,as salam u walaikum guyz mai aap sabse maafi chahugi jinka jane anjane maine dil dukhaya ho is ramzan k pak m,1
956,ji bahut din aap dikhe very nice shanndar tajgee good afternoon,0
957,chutiye zahil tere kejriwal ne to saniko ko bahaut bar gali diya aur unke prakaram ka saboot manga p,0
958,war games is one of the best doctor who stories ever btw that s a hill i will gladly die on i ha,2
959,all the very best dost aaap agay badho mai apke saath hoon,1
960,giri jaise bjp ke leader bhadkau bayan nahi dete bat bat pe pakistan bhejte hai giriraj si,1
961,it s not a mets game without karen i hope you are on the mend and feeling better each day we ll be h,2
962,sisodiya ji bhi ravish kumar ki tarah hote ja rahe hain ... apne vichar rakhne ke chakkar me nazron se girt,1
963,ind sharma hum tumhari tarah sadko par nikal kar chillate nahin pagalo ki tarah tum saale chh,0
964,jcb rcbgirl cb chutiya banao nahi vishwas nahi ho raha click here check,0
965,na na na .. sarfaraz ko hasee a gaee ke ye goray tu saal pehle hi ameer hoa,1
966,godi media ki yehi pukar hai jap jap ke modi mala bech diye iman hai na ki khud ki ijjat na ki d,1
967,mlagk yeh nahi dikh raha .. roz teachers aur students ka kya haal kiya hua hai .. saturday ko red alert tha,0
968,gadkari sirjee wishing you a very happy birthday may you be blessed long and healthy life along with infinit,2
969,mahoday apko bhadhai .. apko awagat karana hai ki train no ganga gomati lko se prayag raj jane w,2
970,modi ji i am the biggest fan of u lekin pichle salo m india itni berojgari kb nhi hui dear modi j,0
971,jo hindu jagah de rahe hai woh bewakuf hai kal ko ye log yahi namaj kare,0
972,inko itna goli maro ki ye madharchod apne app ko hindu k rkhwal smjhne ki bhul na kre pahle madharchod,2
973,on,2
974,ye log toh apne se jyda creative hai bc ye meme use hi nhi kiya humne kabhi,1
975,cricket khel nahi sakte comedy ke judge ban nahi sakte chunav jeet nahi sakte rahul jeet nahi sakt,1
976,ye kaise ke musalman the jo inko roke nhiiman ki kami haiaree iman hai to zindagi haimran,0
977,tum logoun k aaqa mulk nhi chla rahe bus ye aik gham tum logoun ki raatoun ki neendein haram ker r,0
978,urdu tu isky bary main soch phir isko tere khan ne kahan bejha tha jo iska yeh hal kar di,2
979,madam abhi tak samajh me nahi aaya congress ki itani badi haar ka karan aap jayese social media per activ,1
980,keshav pata hai madhav subah ka bhula agar sham ko ghar wapas aa jaye to usse bhula nhi kehte bhuna kehte hai m,0
